Team Code,Game Code,Field Goal Att,Field Goal Made,Off XP Kick Att,Off XP Kick Made,Off 2XP Att,Off 2XP Made,Def 2XP Att,Def 2XP Made,Safety,Points,Punt,Punt Yard,Kickoff,Kickoff Yard,Kickoff Touchback,Kickoff Out-Of-Bounds,Kickoff Onside,Fumble,Fumble Lost,Tackle Solo,Tackle Assist,Tackle For Loss,Tackle For Loss Yard,Sack,Sack Yard,QB Hurry,Fumble Forced,Pass Broken Up,Kick/Punt Blocked,1st Down Rush,1st Down Pass,1st Down Penalty,Time Of Possession,Penalty,Penalty Yard,Third Down Att,Third Down Conv,Fourth Down Att,Fourth Down Conv,Red Zone Att,Red Zone TD,Red Zone Field Goal
231,2.31E+14,0,0,2,2,0,0,0,0,0,14,8,379,3,132,0,0,0,2,0,43,36,5,21,1,15,1,0,1,0,4,7,2,1702,8,54,18,7,3,1,2,1,0
30,2.31E+14,3,2,3,3,0,0,0,0,0,27,5,240,6,379,0,0,0,3,1,32,26,4,24,3,23,0,2,2,0,14,6,2,2133,9,72,13,4,0,0,7,3,2
231,2.31E+14,1,1,1,1,0,0,0,0,0,10,8,325,3,193,0,0,0,4,1,41,32,6,22,2,13,0,0,0,0,4,6,1,1467,10,63,15,4,2,0,2,1,1
231,2.31E+14,2,1,0,0,0,0,0,0,0,3,5,201,2,92,0,0,0,2,0,45,20,3,8,0,0,0,0,5,1,3,6,2,1620,5,49,15,4,3,0,3,0,1
235,2.31E+14,1,0,9,8,0,0,0,0,0,62,0,0,10,649,3,0,0,0,0,31,20,2,9,1,6,2,0,6,0,12,17,1,1980,8,81,14,11,1,1,5,4,0
231,2.31E+14,1,0,3,3,0,0,0,0,0,21,9,349,4,253,0,0,0,2,1,64,12,4,15,1,11,0,1,6,0,7,10,0,1771,9,65,17,6,1,0,3,3,0
419,2.31E+14,2,2,6,6,0,0,0,0,0,48,5,205,9,559,2,0,0,2,0,51,20,12,58,6,45,5,2,5,2,14,9,0,1829,4,35,20,10,1,0,5,2,2
231,2.31E+14,1,0,5,5,0,0,0,0,0,35,7,282,5,290,0,0,1,0,0,67,29,7,30,2,20,3,1,5,0,4,15,2,1379,11,106,17,8,0,0,4,3,0
498,2.31E+14,2,2,6,6,0,0,0,0,0,48,4,166,9,426,1,0,0,3,1,53,28,4,6,1,3,6,0,10,0,16,12,3,2221,10,87,16,8,1,1,6,4,2
231,2.31E+14,0,0,1,1,1,1,0,0,0,15,7,268,2,94,0,0,1,1,1,27,52,9,32,4,23,5,0,7,1,3,10,1,1566,9,65,12,2,1,0,2,2,0
587,2.31E+14,5,3,2,2,0,0,0,0,0,23,5,215,6,356,0,0,0,1,0,29,46,6,36,5,33,22,0,6,0,9,8,2,2034,13,88,17,6,1,0,5,1,2
231,2.31E+14,3,3,4,4,0,0,0,0,0,37,3,124,8,473,0,0,0,1,1,36,42,10,36,2,23,0,1,5,0,12,10,1,1704,8,51,15,5,4,2,6,3,2
772,2.31E+14,0,0,2,2,1,0,0,0,0,20,7,306,3,118,0,0,1,2,1,36,54,5,13,0,0,0,0,2,0,14,5,1,1896,9,81,13,4,1,1,3,3,0
67,2.34E+14,0,0,4,4,0,0,0,0,0,28,4,157,5,204,0,0,0,3,2,51,18,3,15,1,10,0,1,0,0,9,9,2,1697,4,15,12,6,0,0,2,2,0
234,2.34E+14,3,2,1,1,1,1,0,0,0,21,3,115,4,262,1,0,0,3,1,46,4,6,13,1,1,0,2,4,0,5,16,2,1903,9,79,12,4,3,1,5,2,1
77,2.34E+14,0,0,4,4,0,0,0,0,0,28,1,43,5,331,2,0,0,2,2,47,36,2,2,0,0,4,1,2,0,4,14,2,1209,3,24,6,3,1,0,3,2,0
234,2.34E+14,3,2,7,6,0,0,0,0,0,54,1,38,9,610,7,0,0,1,0,32,16,2,6,1,5,1,2,1,0,18,8,1,2391,9,74,15,12,0,0,8,6,2
147,2.34E+14,2,0,5,2,1,1,0,0,0,40,3,127,7,463,0,0,0,1,1,39,46,5,7,2,3,4,2,3,0,11,10,0,1638,7,60,14,7,1,0,8,4,0
234,2.34E+14,2,1,3,3,0,0,0,0,0,24,3,108,5,292,1,0,0,3,1,41,24,7,14,1,1,3,1,2,0,9,10,3,1962,6,37,11,6,1,0,3,1,1
234,2.34E+14,2,1,1,1,0,0,1,0,0,10,5,211,3,210,0,0,0,1,0,39,24,3,7,2,5,0,3,2,1,4,10,4,1716,5,45,11,2,1,1,3,1,1
235,2.34E+14,1,1,5,4,0,0,0,0,0,37,1,38,7,433,2,0,0,3,2,37,16,3,16,3,16,1,1,4,0,11,11,0,1884,12,80,13,10,1,1,4,3,1
234,2.34E+14,3,3,3,3,0,0,0,0,0,30,5,220,6,385,1,0,0,1,1,46,26,8,23,3,18,3,0,3,0,8,12,0,1840,16,121,13,5,0,0,3,2,1
457,2.34E+14,2,2,3,3,0,0,0,0,0,27,5,227,6,384,0,0,0,0,0,55,12,7,33,2,10,1,1,4,0,13,4,4,1760,7,59,13,4,2,2,5,3,2
234,2.34E+14,2,2,5,5,0,0,0,0,0,41,2,109,8,542,4,1,0,0,0,38,20,4,10,0,0,0,0,1,0,12,10,1,1853,6,75,9,4,1,1,5,4,0
749,2.34E+14,0,0,4,4,0,0,0,0,0,28,4,128,4,253,0,0,1,0,0,46,22,3,14,1,8,0,0,1,0,13,11,3,1747,3,30,9,3,2,2,5,4,0
8,2.35E+14,2,2,3,2,1,0,0,0,0,32,2,83,7,478,1,0,0,1,0,29,16,5,7,0,0,14,0,6,0,14,10,2,2377,1,5,15,11,0,0,6,4,1
235,2.35E+14,2,2,1,1,0,0,0,0,0,13,4,195,4,277,1,0,0,0,0,45,30,4,17,1,10,4,0,3,0,4,9,0,1223,5,51,11,4,1,0,3,0,1
235,2.35E+14,2,2,5,5,0,0,0,0,0,41,4,135,8,517,0,1,0,1,1,39,26,5,28,3,17,2,0,6,1,18,6,1,1923,6,55,13,5,2,1,5,3,2
334,2.35E+14,0,0,1,1,0,0,0,0,0,7,9,322,2,135,0,0,0,0,0,49,20,4,8,2,6,1,0,3,0,6,5,0,1677,9,69,16,3,2,1,1,1,0
235,2.35E+14,3,2,1,1,0,0,0,0,0,13,1,30,4,241,1,0,0,0,0,22,44,6,34,5,31,0,1,2,0,13,6,3,2190,6,45,12,5,1,0,3,0,2
365,2.35E+14,1,1,0,0,0,0,0,0,0,3,4,149,2,140,1,0,0,1,0,25,64,2,5,0,0,2,0,2,0,5,5,2,1410,9,64,9,1,3,1,1,0,1
235,2.35E+14,4,3,3,2,0,0,0,0,0,29,4,173,7,451,0,0,0,1,0,49,12,7,36,4,26,2,0,1,1,11,7,0,1935,3,25,13,2,2,2,6,1,3
430,2.35E+14,2,2,1,1,1,0,0,0,0,19,5,148,5,264,0,0,0,0,0,32,58,7,11,3,5,3,1,1,0,8,4,1,1665,5,25,12,2,2,1,1,0,1
235,2.35E+14,4,1,3,3,0,0,0,0,0,24,3,127,5,333,0,1,0,0,0,43,14,7,46,6,45,4,3,3,0,9,7,1,1837,3,20,14,5,1,0,5,2,1
648,2.35E+14,0,0,2,2,0,0,0,0,0,14,6,268,3,199,0,1,0,5,1,49,18,8,34,2,12,3,0,2,0,7,10,1,1881,5,25,12,3,1,1,2,2,0
37,2.44E+14,0,0,9,9,0,0,0,0,0,63,2,91,10,635,1,0,0,3,2,36,16,6,38,2,21,5,0,2,0,13,16,1,1908,7,55,8,6,0,0,5,5,0
244,2.44E+14,1,1,4,4,0,0,0,0,0,31,8,385,6,328,1,0,0,0,0,51,22,1,1,0,0,2,1,1,0,6,7,2,1692,3,21,12,1,1,1,5,4,1
434,2.44E+14,1,1,7,7,0,0,0,0,0,52,3,120,9,598,5,0,0,1,0,45,28,5,15,1,9,0,1,4,0,10,16,4,1469,9,75,12,7,1,0,5,3,1
244,2.44E+14,1,0,1,0,1,0,0,0,0,12,5,200,3,186,0,0,0,1,1,47,20,3,8,1,6,0,1,4,0,7,14,1,2131,10,94,16,9,1,0,3,2,0
457,2.53E+14,0,0,6,6,0,0,0,0,0,42,6,261,8,500,1,0,0,2,2,48,14,9,32,2,16,3,2,5,0,14,7,1,1844,11,73,13,5,1,1,4,4,0
253,2.53E+14,1,1,1,1,0,0,0,0,1,12,8,320,3,188,0,0,0,2,2,55,16,9,38,4,25,1,1,0,0,5,3,3,1756,3,25,16,3,2,1,1,0,1
147,2.55E+14,1,0,4,4,1,0,0,0,0,34,0,0,6,388,0,0,0,0,0,57,25,4,12,0,0,0,1,0,0,9,5,1,1363,4,30,9,5,2,1,3,3,0
255,2.55E+14,4,4,3,3,1,0,0,0,0,39,0,0,9,449,0,0,0,1,0,30,10,2,6,0,0,1,0,1,0,23,4,1,2237,5,31,18,11,3,2,5,3,2
193,2.55E+14,2,1,1,1,0,0,0,0,0,10,7,260,3,184,0,0,0,1,0,38,38,6,29,1,6,0,0,0,0,3,12,0,1842,4,38,15,5,0,0,2,1,1
255,2.55E+14,0,0,7,7,0,0,0,0,0,49,3,155,8,493,0,0,0,5,1,46,24,8,42,4,35,2,0,2,1,16,6,0,1758,5,48,10,5,2,1,6,5,0
234,2.55E+14,2,1,5,5,1,0,0,0,0,44,1,46,6,390,2,0,2,3,2,33,32,2,7,0,0,1,0,0,0,10,16,0,1677,6,65,13,10,0,0,5,5,0
255,2.55E+14,0,0,7,7,0,0,0,0,0,49,0,0,8,517,0,0,0,3,3,42,23,5,21,2,14,1,2,1,0,19,4,2,1923,2,9,10,8,2,2,5,4,0
255,2.55E+14,2,1,2,2,0,0,0,0,0,17,3,137,4,243,0,0,1,3,0,46,18,2,8,0,0,0,0,1,0,6,4,2,1585,8,44,14,6,2,0,3,1,1
415,2.55E+14,3,1,4,4,0,0,0,0,1,33,1,41,6,375,0,2,0,0,0,31,24,10,30,2,8,1,0,3,0,8,13,0,2015,9,74,13,8,0,0,6,3,1
255,2.55E+14,0,0,6,6,0,0,0,0,0,42,3,111,7,397,0,0,0,4,1,56,4,4,17,1,10,1,4,2,0,14,8,1,2163,9,61,13,8,2,2,5,4,0
430,2.55E+14,2,1,4,4,0,0,0,0,0,31,0,0,5,257,0,0,0,5,4,48,30,5,18,1,5,0,3,1,0,14,11,0,1437,5,40,10,4,4,4,5,2,1
255,2.55E+14,0,0,8,8,0,0,0,0,0,56,3,97,9,501,0,0,0,1,1,29,26,3,8,0,0,3,3,1,0,22,5,1,2385,1,9,17,12,1,1,8,6,0
736,2.55E+14,1,1,4,4,0,0,0,0,0,31,4,156,6,355,0,0,0,4,3,50,42,2,5,0,0,0,1,2,0,7,8,0,1215,8,67,11,6,0,0,3,2,1
255,2.55E+14,2,2,4,4,0,0,0,0,0,34,2,84,6,329,0,0,0,3,1,30,4,4,17,2,10,0,1,2,0,17,2,1,2563,8,70,17,8,2,1,6,4,2
746,2.55E+14,4,3,0,0,0,0,0,0,0,9,4,152,4,255,1,1,0,1,1,52,40,3,6,0,0,0,0,1,0,1,9,1,1037,4,40,11,2,1,0,3,0,2
31,2.57E+14,2,2,5,5,0,0,0,0,0,41,7,261,8,474,0,0,0,2,1,25,56,7,20,1,9,1,0,2,0,3,14,0,1688,11,100,14,3,2,1,4,2,2
257,2.57E+14,3,3,5,5,1,1,0,0,0,52,4,221,9,513,2,2,0,2,2,26,26,6,14,2,9,3,1,6,0,4,15,1,1912,14,93,13,5,1,1,3,0,3
235,2.57E+14,2,2,5,5,0,0,0,0,0,41,3,145,8,546,1,0,0,1,0,34,24,6,32,3,25,2,1,3,0,11,9,2,1876,6,49,13,7,0,0,3,1,1
257,2.57E+14,1,1,2,2,0,0,0,0,0,17,4,210,4,278,3,0,0,1,0,39,18,5,13,2,6,0,1,1,0,5,10,1,1724,9,87,12,4,1,1,1,1,0
255,2.57E+14,2,1,3,3,0,0,0,0,0,24,0,0,5,307,0,0,0,3,1,22,56,4,12,1,5,0,2,1,0,11,4,2,1797,5,35,13,7,4,2,3,2,0
257,2.57E+14,4,3,3,3,0,0,0,0,0,30,0,0,7,478,3,1,0,2,1,29,48,5,21,1,14,0,0,1,0,15,6,0,1803,5,39,9,4,0,0,4,2,2
257,2.57E+14,1,1,1,1,0,0,0,0,0,10,6,342,3,196,0,0,0,2,2,51,10,2,3,0,0,2,0,6,0,5,8,3,1577,7,58,12,4,1,0,1,1,0
521,2.57E+14,1,1,3,3,0,0,0,0,0,24,7,350,5,329,1,0,0,0,0,42,14,4,12,2,9,3,2,8,0,11,5,1,2023,15,106,15,6,1,1,3,2,1
257,2.57E+14,1,1,2,2,0,0,0,0,1,19,6,299,4,268,2,0,0,2,1,35,34,3,5,0,0,0,1,3,1,6,7,0,1555,9,79,13,3,2,0,0,0,0
694,2.57E+14,1,1,6,6,0,0,0,0,0,45,5,179,9,536,1,0,0,2,0,37,22,5,9,0,0,3,1,7,0,7,14,3,2045,7,47,11,5,0,0,4,3,1
257,2.57E+14,2,2,4,4,0,0,0,0,0,34,5,235,7,406,1,1,0,0,0,45,32,9,37,3,19,3,1,3,0,8,10,1,1965,8,71,15,7,1,1,3,3,0
736,2.57E+14,1,1,1,1,0,0,0,0,0,10,7,325,3,173,0,0,0,1,0,45,18,5,13,1,7,3,0,3,0,7,8,1,1635,4,42,15,3,3,1,2,1,0
521,2.61E+14,1,0,8,8,0,0,0,0,0,56,2,79,9,629,7,0,0,2,2,52,4,10,25,3,18,4,1,1,1,11,11,1,1753,9,61,10,5,2,1,5,5,0
261,2.61E+14,2,2,0,0,0,0,0,0,0,6,10,379,3,132,0,0,0,2,1,54,3,1,1,0,0,2,1,1,0,10,6,1,1847,7,35,15,3,0,0,1,0,1
277,2.77E+14,1,1,2,2,1,0,0,0,0,23,2,64,4,223,0,2,1,2,1,28,32,1,2,0,0,1,1,0,0,7,18,1,1829,4,30,15,10,1,0,4,2,1
295,2.77E+14,0,0,5,5,0,0,0,0,0,35,2,83,6,402,0,1,0,2,1,39,18,8,32,4,22,3,1,4,0,10,10,0,1771,6,40,10,8,0,0,3,3,0
277,2.77E+14,2,2,0,0,0,0,0,0,0,6,3,137,3,120,0,0,0,1,1,37,58,5,12,1,6,0,0,7,0,2,14,1,1460,3,20,12,5,2,0,3,0,2
366,2.77E+14,3,2,3,3,0,0,0,0,0,27,4,128,6,358,0,0,0,0,0,35,22,7,41,7,41,0,1,6,0,21,4,1,2140,4,55,14,7,1,1,6,3,2
277,2.77E+14,3,2,3,3,1,0,0,0,0,33,1,39,6,415,1,0,0,0,0,34,48,4,15,1,9,0,0,4,0,3,18,2,1546,5,40,11,5,3,1,3,1,1
277,2.77E+14,1,0,3,3,0,0,0,0,0,21,4,104,4,255,2,1,0,1,0,50,10,4,22,1,8,0,0,2,0,6,16,1,1639,8,60,11,4,2,0,3,2,0
465,2.77E+14,1,0,4,4,1,0,0,0,0,34,2,89,6,409,1,0,0,0,0,28,32,3,12,2,10,0,0,5,0,9,18,1,2054,6,60,16,10,2,2,6,4,0
466,2.77E+14,1,1,4,4,0,0,0,0,0,31,5,214,6,413,1,1,0,2,1,39,14,2,8,2,8,0,0,5,0,17,8,0,1935,6,63,11,3,2,1,3,2,1
277,2.77E+14,2,1,2,2,0,0,0,0,0,17,3,112,3,185,0,0,0,5,2,29,36,4,17,1,8,0,1,3,0,7,15,1,2045,8,80,13,5,2,0,6,2,1
630,2.77E+14,1,1,1,1,0,0,0,0,0,10,3,135,3,147,0,0,0,1,1,41,38,5,36,3,24,2,4,6,0,8,6,0,1555,5,44,13,6,1,0,2,1,1
277,2.77E+14,1,1,5,5,0,0,0,0,0,38,4,101,7,470,0,0,0,4,4,52,18,6,35,3,19,3,5,7,0,4,15,3,1819,12,120,8,2,0,0,6,2,1
754,2.77E+14,2,2,2,2,0,0,0,0,0,20,4,184,5,299,0,0,0,7,4,41,26,4,11,1,1,2,4,3,0,9,9,4,1781,7,54,13,3,2,2,4,2,2
774,2.83E+14,1,1,3,3,0,0,0,0,0,24,3,118,5,327,1,1,0,3,2,44,20,4,15,3,13,2,2,3,0,7,18,1,1670,5,50,13,7,1,0,6,3,1
283,2.83E+14,2,1,1,1,0,0,0,0,0,10,5,200,3,177,0,0,0,3,2,49,22,2,11,1,10,0,3,2,0,10,7,2,1930,6,50,16,7,1,0,1,0,1
128,2.88E+14,1,1,5,4,0,0,0,0,0,37,5,188,7,451,0,0,0,2,1,42,18,4,22,2,17,3,2,4,0,10,11,0,2370,1,11,15,7,1,1,4,3,1
288,2.88E+14,2,2,3,2,1,0,0,0,0,32,4,178,7,364,0,0,0,2,2,59,26,9,36,2,18,2,2,1,1,4,16,1,1230,5,21,15,7,1,1,4,1,2
196,2.88E+14,2,1,5,5,0,0,0,0,0,38,4,75,7,423,1,0,0,0,0,48,56,7,38,2,27,10,3,3,1,8,15,0,1821,5,25,14,8,1,0,5,4,1
288,2.88E+14,0,0,5,2,0,0,0,0,0,32,3,138,5,226,0,0,1,3,1,20,72,2,3,0,0,1,0,2,0,4,29,0,1779,3,25,17,12,1,1,5,4,0
288,2.88E+14,2,1,4,4,0,0,0,0,0,31,2,85,6,374,1,0,0,0,0,63,10,5,24,2,15,0,0,5,0,11,20,0,1630,2,32,12,6,1,0,7,4,1
430,2.88E+14,2,1,3,3,0,0,0,0,0,24,2,60,4,249,0,0,1,2,2,52,18,2,8,1,7,8,0,2,1,14,11,1,1970,8,60,12,6,0,0,4,1,1
288,2.88E+14,1,1,6,6,0,0,0,0,0,45,4,142,7,355,0,0,1,1,1,57,9,3,9,1,5,0,0,7,0,6,22,4,1833,4,40,11,3,2,2,5,4,1
521,2.88E+14,1,0,5,5,0,0,0,0,0,35,2,98,6,414,5,0,0,4,3,62,6,3,9,0,0,4,1,1,0,11,15,1,1767,9,81,14,9,1,0,4,2,0
288,2.88E+14,3,2,5,5,0,0,0,0,0,41,2,83,8,370,0,0,0,2,2,30,50,0,0,0,0,2,0,5,1,7,31,4,1714,6,50,17,7,4,3,9,5,1
704,2.88E+14,1,1,8,7,0,0,0,0,0,58,3,139,10,576,0,0,0,1,0,43,76,1,1,1,1,17,1,4,0,14,10,2,1835,11,102,11,6,1,0,5,4,1
288,2.88E+14,2,1,5,3,1,1,0,0,0,44,2,80,8,500,1,0,0,1,0,54,32,5,22,2,12,0,0,3,1,13,17,1,1525,5,40,13,9,0,0,8,6,1
288,2.88E+14,4,4,4,4,1,0,0,0,0,46,3,161,8,500,0,0,1,3,2,44,30,7,35,3,21,0,2,1,0,9,25,0,1955,5,56,18,7,4,2,8,3,3
288,2.88E+14,2,2,2,2,0,0,0,0,0,20,2,91,5,317,0,0,0,0,0,51,62,3,10,1,7,1,0,2,0,6,11,1,1137,6,45,10,4,2,1,3,1,2
718,2.88E+14,3,3,1,1,0,0,0,0,0,16,4,120,5,306,0,0,0,1,0,49,24,2,5,0,0,0,1,4,0,13,11,2,2075,7,52,15,6,1,0,4,1,2
719,2.88E+14,1,1,6,6,0,0,0,0,0,45,5,224,8,450,2,0,0,4,2,48,56,2,14,2,14,4,2,2,0,10,14,3,1645,1,10,11,5,0,0,7,5,1
721,2.88E+14,3,2,6,5,0,0,0,0,0,47,2,85,8,372,0,0,0,1,1,35,20,1,2,0,0,1,0,1,0,18,8,1,2463,5,50,19,10,3,3,5,2,2
587,2.90E+14,4,3,4,4,1,1,0,0,0,45,3,141,9,598,2,0,0,1,1,20,58,9,27,2,12,7,2,4,0,10,6,3,1777,5,41,10,3,0,0,6,2,3
290,2.90E+14,0,0,1,1,0,0,0,0,0,7,9,324,2,103,0,0,0,4,3,26,52,8,18,0,0,1,1,2,0,6,6,2,1823,14,121,14,3,1,1,1,0,0
28,2.94E+14,6,5,5,5,0,0,0,0,0,50,2,69,10,686,2,0,0,1,0,33,18,10,32,2,19,0,2,3,1,9,9,2,2054,8,67,14,4,2,2,10,3,5
294,2.94E+14,1,1,0,0,0,0,0,0,0,3,6,226,2,131,0,0,0,3,1,49,12,4,13,1,7,0,0,1,0,1,2,1,1546,6,48,13,1,1,0,0,0,0
522,2.94E+14,0,0,9,8,0,0,0,0,1,64,4,171,10,571,1,0,0,4,1,35,34,16,50,2,9,1,2,1,1,15,11,1,1738,5,45,13,4,3,1,6,5,0
294,2.94E+14,0,0,0,0,0,0,0,0,0,0,12,460,2,119,1,0,0,2,2,35,41,3,13,1,7,0,2,5,0,0,5,1,1862,8,42,14,1,1,0,0,0,0
66,2.95E+14,0,0,7,7,2,1,0,0,0,63,5,206,10,581,2,0,0,0,0,39,54,6,13,1,3,0,1,4,1,6,16,1,1386,5,28,7,2,0,0,6,6,0
295,2.95E+14,2,1,2,2,1,1,0,0,0,25,3,111,4,259,1,0,1,2,2,29,24,1,1,0,0,0,0,3,0,12,12,2,2214,4,37,13,6,1,1,3,1,1
295,2.95E+14,0,0,3,3,0,0,0,0,0,21,4,197,5,336,3,0,0,0,0,27,58,2,4,1,2,0,2,3,0,7,6,2,1671,5,86,14,9,1,0,2,2,0
295,2.95E+14,1,1,6,6,0,0,0,0,0,45,4,179,7,456,3,0,1,2,1,48,18,1,1,0,0,0,2,1,0,2,15,4,1580,5,31,11,4,0,0,3,3,0
466,2.95E+14,0,0,10,10,0,0,0,0,0,70,2,47,11,721,6,0,0,2,0,36,14,5,30,5,30,0,1,6,0,19,8,0,2020,6,64,12,6,3,3,4,4,0
472,2.95E+14,1,0,1,0,0,0,0,0,0,6,4,167,2,140,0,0,0,2,2,14,52,3,10,1,7,0,0,3,0,7,11,3,1929,9,62,14,7,2,2,4,1,0
295,2.95E+14,3,2,4,4,0,0,0,0,0,34,1,0,7,454,0,1,0,2,0,24,48,5,21,2,15,0,2,4,0,11,12,1,2053,5,54,13,8,0,0,3,1,1
503,2.95E+14,4,3,2,2,1,1,0,0,0,31,2,99,6,417,2,0,0,2,0,29,62,7,24,3,17,0,2,1,1,6,9,3,1547,6,69,10,4,1,1,5,3,2
295,2.95E+14,3,3,3,2,0,0,0,0,0,29,1,38,6,403,0,0,0,1,1,48,14,6,16,2,8,0,1,1,0,11,10,1,2040,11,113,11,6,1,1,6,3,2
630,2.95E+14,1,1,2,2,1,1,0,0,0,25,3,145,5,304,1,0,0,2,1,35,48,1,1,0,0,1,1,5,1,4,14,2,1560,9,75,15,9,1,0,3,2,1
295,2.95E+14,3,3,2,2,0,0,0,0,0,23,3,118,5,316,0,0,0,0,0,44,6,2,12,0,0,0,2,2,0,4,15,1,1949,8,72,12,4,2,1,5,2,3
756,2.95E+14,0,0,6,6,0,0,0,0,0,42,2,97,7,418,0,0,0,2,1,44,14,4,14,3,12,0,0,1,0,9,10,1,1651,4,45,14,11,1,1,5,5,0
301,2.99E+14,2,1,6,6,0,0,0,0,0,45,2,59,8,519,1,0,0,3,1,45,18,6,23,2,17,3,2,11,0,15,6,3,1741,13,115,9,3,0,0,5,3,1
299,2.99E+14,2,1,2,2,0,0,0,0,0,17,5,159,4,192,0,0,0,2,1,43,34,7,33,2,18,1,2,0,0,3,17,1,1859,7,65,16,7,1,0,4,2,1
140,3.01E+14,0,0,7,7,0,0,0,0,0,49,4,168,8,524,4,0,0,2,1,40,46,6,14,0,0,1,0,2,0,2,15,0,1301,5,35,12,6,2,1,5,4,0
301,3.01E+14,3,3,3,3,1,0,0,0,0,36,7,290,6,338,0,0,1,0,0,32,16,4,10,0,0,2,0,5,0,9,13,2,2179,8,69,17,5,3,3,5,4,1
301,3.01E+14,1,0,2,2,0,0,0,0,0,14,5,212,3,150,0,0,0,4,3,50,4,2,12,1,8,0,1,3,0,13,12,0,1783,4,45,15,8,1,1,4,1,0
306,3.01E+14,4,2,3,3,0,0,0,0,0,27,3,92,5,331,2,0,0,1,1,59,10,6,11,2,5,0,3,2,0,7,16,0,1817,5,30,14,7,1,0,5,1,2
301,3.01E+14,1,0,5,5,0,0,0,0,0,35,5,163,6,399,0,0,0,2,1,41,20,8,53,7,50,0,1,2,0,7,9,0,1802,8,80,17,9,1,1,4,3,0
428,3.01E+14,1,1,3,3,1,1,0,0,0,32,5,221,6,312,1,3,0,2,1,43,22,5,16,1,6,0,1,3,1,8,10,3,1798,3,22,15,8,1,1,4,3,1
301,3.01E+14,0,0,0,0,0,0,0,0,0,0,8,320,1,64,0,0,0,3,0,39,30,4,14,0,0,0,1,3,0,7,5,2,1740,8,71,16,7,1,1,0,0,0
518,3.01E+14,3,3,3,3,0,0,0,0,0,30,3,115,7,459,0,0,0,3,2,31,46,8,41,5,33,0,3,4,0,14,3,2,1860,4,40,12,5,1,1,4,3,1
301,3.01E+14,1,0,2,2,0,0,0,0,0,14,5,224,3,202,2,0,0,2,0,47,8,4,15,1,8,0,0,2,0,9,5,1,1703,8,65,14,4,4,2,3,2,0
559,3.01E+14,2,1,3,3,0,0,0,0,0,24,5,185,5,322,0,0,0,0,0,45,14,9,35,3,14,0,1,5,0,12,8,1,1897,7,44,12,4,1,1,3,2,1
367,3.05E+14,4,3,3,3,0,0,0,0,0,30,3,111,7,388,0,0,0,0,0,37,18,6,22,2,15,0,0,2,0,8,11,3,1875,14,128,9,1,0,0,8,3,3
305,3.05E+14,1,1,1,1,0,0,0,0,0,10,5,205,3,193,0,0,0,1,1,43,14,3,10,0,0,0,0,0,0,1,5,1,1725,9,74,16,7,0,0,2,1,1
5,3.06E+14,0,0,3,3,0,0,0,0,0,21,5,208,4,195,0,0,0,1,0,59,16,1,3,0,0,0,1,3,2,7,6,3,1509,5,52,7,1,0,0,1,1,0
306,3.06E+14,2,1,5,5,0,0,0,0,0,38,3,93,7,436,1,1,0,1,1,43,14,8,40,3,17,0,1,2,0,11,11,0,2091,4,45,15,10,0,0,5,4,1
306,3.06E+14,2,1,3,3,0,0,0,0,0,24,8,325,5,307,1,0,0,1,0,31,32,5,18,3,11,3,1,0,0,5,7,1,1819,6,62,18,5,0,0,6,3,1
312,3.06E+14,1,0,6,6,0,0,0,0,0,42,2,55,7,420,2,0,0,2,1,30,47,6,17,1,5,3,1,8,0,9,10,2,1781,5,40,13,7,0,0,2,2,0
306,3.06E+14,5,4,3,3,0,0,0,0,0,33,6,222,8,505,0,0,0,0,0,44,32,8,13,2,7,0,1,2,0,7,12,1,1852,6,50,15,3,1,1,5,1,4
418,3.06E+14,0,0,4,4,1,1,0,0,0,36,7,337,6,411,0,0,0,3,1,38,32,5,16,1,12,0,0,3,0,10,8,2,1748,9,58,17,9,0,0,3,2,0
306,3.06E+14,1,0,4,4,0,0,0,0,0,28,5,166,6,349,0,1,0,1,0,54,22,4,11,0,0,3,0,2,0,6,7,0,1597,3,32,13,6,2,0,3,2,0
509,3.06E+14,2,2,3,3,0,0,0,0,1,29,4,140,6,306,0,0,0,0,0,38,16,6,17,1,8,5,1,4,1,11,16,2,2003,5,30,17,9,1,1,4,2,2
306,3.06E+14,3,2,2,2,0,0,0,0,0,20,6,236,5,273,0,0,0,1,0,38,40,2,4,0,0,0,3,4,0,4,15,1,1712,3,39,18,8,1,1,2,1,1
539,3.06E+14,2,1,4,4,0,0,0,0,0,31,2,89,6,374,2,0,0,3,2,38,32,4,20,2,11,0,0,8,0,11,9,2,1888,2,10,12,8,0,0,6,3,1
306,3.06E+14,1,0,1,1,0,0,0,0,0,7,7,313,2,104,0,0,0,2,1,51,26,7,21,2,12,0,0,0,0,4,10,2,1804,5,57,16,6,1,0,1,1,0
746,3.06E+14,2,2,5,5,1,0,0,0,0,47,4,204,9,486,0,2,0,1,0,39,26,4,18,2,14,0,1,3,0,13,13,3,1796,7,71,11,6,0,0,7,5,2
311,3.11E+14,2,2,4,4,0,0,0,0,0,34,7,324,7,439,0,0,0,5,3,43,30,10,32,2,14,1,1,2,0,7,9,0,1735,8,85,16,6,0,0,7,4,2
311,3.11E+14,1,1,3,1,2,1,0,0,0,36,3,125,7,428,0,0,0,0,0,44,36,2,4,0,0,0,1,4,0,14,11,1,1812,1,6,16,8,4,2,7,5,1
